34.8000000000000	-163.631388345104
35	-163.635787604361
35.2000000000000	-163.879023459193
35.4000000000000	-164.353707009445
35.6000000000000	-164.965624457865
35.8000000000000	-165.795760456613
36	-167.121483110770
36.2000000000000	-168.725280267437
36.4000000000000	-171.876264403805
frequency             data
36.6000000000000	-176.256985669376
36.8000000000000	-181.379782505540
37	-186.709205772369
37.2000000000000	-192.399061549266
37.4000000000000	-196.053163294432
37.6000000000000	-198.279148596273
37.8000000000000	-199.537887167230
38	-199.823733433042
38.2000000000000	-199.393026379218
38.4000000000000	-198.824466024718
38.6000000000000	-198.377922302342
38.8000000000000	-197.732384144787
39	-197.143764399406
39.2000000000000	-196.812672280666
39.4000000000000	-197.109859099681
39.6000000000000	-198.631817344024
39.8000000000000	-200.214886677768
40	-204.800053637536
